dataset,partition,split,query_id,origin_client,origin_probability,max_similarity,gold_labels_used
hotpotqa,random_control,development,5ae0b8f755429924de1b7149,7,0.04985828697681427,0.5605278015136719,False
hotpotqa,random_control,development,5a77282c55429937353601f6,2,0.05024360492825508,0.5677263140678406,False
hotpotqa,random_control,development,5ac458f95542995c82c4ad38,15,0.04989495128393173,0.569642186164856,False
hotpotqa,random_control,development,5ab24eaf554299449642c86b,14,0.05000931769609451,0.6145896911621094,False
hotpotqa,random_control,development,5a7adf0d5542995eb53be8b2,19,0.05002833157777786,0.6115380525588989,False
hotpotqa,random_control,development,5adeb0ec55429939a52fe95d,8,0.050195518881082535,0.5271549224853516,False
hotpotqa,random_control,development,5add5d005542990dbb2f7e4e,0,0.05013137683272362,0.5517157912254333,False
hotpotqa,random_control,development,5a763f5b554299109176e6dd,5,0.049994923174381256,0.49799108505249023,False
hotpotqa,random_control,development,5adcae6a5542990d50227ced,16,0.049894049763679504,0.5908000469207764,False
hotpotqa,random_control,development,5a84a3935542997175ce1f03,1,0.05004172399640083,0.5388375520706177,False
hotpotqa,random_control,development,5ab70af55542992aa3b8c794,11,0.04998362064361572,0.5557671785354614,False
hotpotqa,random_control,development,5a7fb4495542994857a767c6,5,0.049836091697216034,0.5530039072036743,False
hotpotqa,random_control,development,5ab9462e554299131ca422ec,9,0.049905840307474136,0.531220555305481,False
hotpotqa,random_control,development,5ae00cc5554299025d62a3c7,16,0.05003387853503227,0.5102038383483887,False
hotpotqa,random_control,development,5ac23623554299636651993c,13,0.04997517168521881,0.5618484020233154,False
hotpotqa,random_control,development,5a77da905542995d8318130d,4,0.05008028820157051,0.5868986248970032,False
hotpotqa,random_control,development,5a72a9825542992359bc3157,5,0.05033379793167114,0.6255781650543213,False
hotpotqa,random_control,development,5a825d4855429940e5e1a87f,19,0.05017240345478058,0.4885329306125641,False
hotpotqa,random_control,development,5ae1f313554299234fd0435b,0,0.05019356682896614,0.5338923335075378,False
hotpotqa,random_control,development,5a85a7b95542994c784ddb30,5,0.049998052418231964,0.5550093650817871,False
hotpotqa,random_control,development,5a77ca915542997042120b38,11,0.05010558292269707,0.5551390051841736,False
hotpotqa,random_control,development,5a81fd2755429926c1cdadd4,5,0.04975178465247154,0.5764580965042114,False
hotpotqa,random_control,development,5ae0ef505542997b2ef7d081,0,0.05013256520032883,0.5806968808174133,False
hotpotqa,random_control,development,5a74f4a25542996c70cfae53,17,0.050094783306121826,0.5413855314254761,False
hotpotqa,random_control,development,5ae7d911554299540e5a5667,17,0.05021798983216286,0.5450817346572876,False
hotpotqa,random_control,development,5a73059655429901807daf65,15,0.05004138872027397,0.5125173330307007,False
hotpotqa,random_control,development,5a8f8f345542997ba9cb32c2,4,0.049983829259872437,0.5608622431755066,False
hotpotqa,random_control,development,5a7109ff5542994082a3e4fb,10,0.0497024841606617,0.5054848194122314,False
hotpotqa,random_control,development,5add0e75554299473435381a,6,0.05023518204689026,0.5572575926780701,False
hotpotqa,random_control,development,5a7b2f0655429931da12ca1c,11,0.04997878894209862,0.554609477519989,False
hotpotqa,random_control,development,5ab878fe55429934fafe6dec,14,0.049817875027656555,0.5511909127235413,False
hotpotqa,random_control,development,5ac25f875542992f1f2b388a,2,0.05001502484083176,0.6111273765563965,False
hotpotqa,random_control,development,5adc524c5542996e68525304,14,0.050085101276636124,0.5205901861190796,False
hotpotqa,random_control,development,5ae120b455429901ffe4adae,7,0.04977818951010704,0.5287230610847473,False
hotpotqa,random_control,development,5ab1c64b5542997061209567,17,0.0502791628241539,0.5057746171951294,False
hotpotqa,random_control,development,5ade15f95542997c77aded37,19,0.0501604825258255,0.5583902597427368,False
hotpotqa,random_control,calibration,5ab87cd655429934fafe6df9,0,0.05005725473165512,0.5289914608001709,False
hotpotqa,random_control,calibration,5ae217d95542997283cd23d3,16,0.05001690611243248,0.5571727752685547,False
hotpotqa,random_control,calibration,5ac4f6075542995c82c4ad87,13,0.04971598461270332,0.5773729681968689,False
hotpotqa,random_control,calibration,5abe46bb55429976d4830ad5,15,0.0498257577419281,0.465459942817688,False
hotpotqa,random_control,calibration,5ab9648f554299743d22eb4b,6,0.050029344856739044,0.5971119403839111,False
hotpotqa,random_control,calibration,5ac4414c5542997ea680ca55,13,0.04978778213262558,0.5454959869384766,False
hotpotqa,random_control,calibration,5abfac105542990832d3a193,13,0.04999018460512161,0.5563778877258301,False
hotpotqa,random_control,calibration,5ae405895542995dadf242df,5,0.05005958676338196,0.517883837223053,False
hotpotqa,random_control,calibration,5a732b4b5542991f29ee2d28,2,0.05049414560198784,0.5248899459838867,False
hotpotqa,random_control,calibration,5a7354175542994cef4bc552,10,0.04961152747273445,0.5074940323829651,False
hotpotqa,random_control,calibration,5ab834a755429919ba4e2264,0,0.04994767904281616,0.5717459917068481,False
hotpotqa,random_control,calibration,5a84559a55429933447460e3,11,0.050238367170095444,0.5738242268562317,False
hotpotqa,random_control,calibration,5ab5e2075542992aa134a3c3,9,0.04998379200696945,0.5086629390716553,False
hotpotqa,random_control,calibration,5a8fd8955542990a9849356d,4,0.050027865916490555,0.6067801713943481,False
hotpotqa,random_control,calibration,5ae7fb295542993210983ff6,19,0.05033223703503609,0.46937501430511475,False
hotpotqa,random_control,calibration,5a823f5a554299676cceb233,6,0.049778249114751816,0.5117313265800476,False
hotpotqa,random_control,calibration,5ae200435542997f29b3c1f3,0,0.04996968433260918,0.5787531137466431,False
hotpotqa,random_control,calibration,5a850fd95542994c784ddaef,9,0.050069645047187805,0.46256160736083984,False
hotpotqa,random_control,calibration,5a8a72b255429970aeb702ec,5,0.04993897303938866,0.5437489748001099,False
hotpotqa,random_control,calibration,5ae4740d55429913cc20446e,18,0.05014563724398613,0.5268198847770691,False
hotpotqa,random_control,calibration,5ac2d3d555429921a00ab056,4,0.04995232820510864,0.4928368628025055,False
hotpotqa,random_control,calibration,5ab3c25f55429969a97a81b2,4,0.050108060240745544,0.5555235147476196,False
hotpotqa,random_control,calibration,5adcd1a55542990d50227d3b,11,0.04999105632305145,0.5317816138267517,False
hotpotqa,random_control,calibration,5ae4a9465542995ad6573e0b,13,0.04982150346040726,0.49544763565063477,False
hotpotqa,random_control,calibration,5ab3f7aa55429976abd1bd07,14,0.0501253642141819,0.5956146717071533,False
hotpotqa,random_control,calibration,5a846624554299123d8c2235,16,0.049657970666885376,0.4907457232475281,False
hotpotqa,random_control,calibration,5ab46fd75542991751b4d771,2,0.05028209462761879,0.49102991819381714,False
hotpotqa,random_control,calibration,5a8f9c21554299458435d699,10,0.0502752847969532,0.5390001535415649,False
hotpotqa,random_control,calibration,5a76ac63554299373536014b,15,0.05001431703567505,0.5068782567977905,False
hotpotqa,random_control,calibration,5abc0fd6554299658360041b,9,0.05003237724304199,0.5425946712493896,False
hotpotqa,random_control,calibration,5a9043dc5542990a984935e3,0,0.050174541771411896,0.6016465425491333,False
hotpotqa,random_control,calibration,5abec3425542994516f45426,8,0.05011901631951332,0.5022268295288086,False
hotpotqa,random_control,calibration,5a714a4f5542994082a3e77c,19,0.04992673546075821,0.5096587538719177,False
hotpotqa,random_control,calibration,5ae1b85b5542997283cd2265,5,0.05028407275676727,0.5364342927932739,False
hotpotqa,random_control,calibration,5a77c0805542995d831812a0,8,0.05007536709308624,0.5164732933044434,False
hotpotqa,random_control,calibration,5a7b7f8f5542997c3ec971cb,2,0.0501527339220047,0.6090836524963379,False
hotpotqa,random_control,calibration,5ab1e29f554299449642c7f7,8,0.049999698996543884,0.5612096786499023,False
hotpotqa,random_control,calibration,5ae18cc55542997283cd2228,4,0.049511782824993134,0.4960506558418274,False
hotpotqa,random_control,calibration,5a737cfe5542992d56e7e32f,12,0.04993646964430809,0.4528394341468811,False
hotpotqa,random_control,calibration,5a77364d5542994aec3b7229,3,0.05035483464598656,0.5123021006584167,False
hotpotqa,random_control,calibration,5ac546aa5542993e66e8229b,8,0.05009869858622551,0.5316181182861328,False
hotpotqa,random_control,calibration,5ac177f55542994d76dcce4e,13,0.04986992105841637,0.5849741697311401,False
hotpotqa,random_control,calibration,5adf5e625542995534e8c79f,2,0.05009803920984268,0.5144122838973999,False
hotpotqa,random_control,calibration,5a8b0cee55429949d91db488,8,0.04997880011796951,0.4994090497493744,False
hotpotqa,random_control,calibration,5a86fdcc554299211dda2b7e,6,0.04990169033408165,0.4851248562335968,False
hotpotqa,random_control,calibration,5a7a67f955429941d65f2623,8,0.0497991181910038,0.47599413990974426,False
hotpotqa,random_control,calibration,5abcfe765542993a06baf9e5,5,0.05001179873943329,0.44875067472457886,False
hotpotqa,random_control,calibration,5ab7b1b05542992aa3b8c848,17,0.050222303718328476,0.5012258291244507,False
hotpotqa,random_control,calibration,5a89133c55429951533612ad,2,0.05020079389214516,0.5587953329086304,False
hotpotqa,random_control,calibration,5a86e0b95542996432c57203,3,0.049844350665807724,0.4798057973384857,False
hotpotqa,random_control,calibration,5ae5a66d554299546bf82f05,17,0.05024679750204086,0.5579288005828857,False
hotpotqa,random_control,calibration,5a8f41095542992414482a14,9,0.04981153458356857,0.4951664209365845,False
hotpotqa,random_control,calibration,5a78d196554299029c4b5ea8,6,0.05001033470034599,0.49630099534988403,False
hotpotqa,random_control,calibration,5ab3f5db554299753aec5a00,1,0.04977916181087494,0.6032257676124573,False
hotpotqa,random_control,calibration,5ae25b015542996483e64984,13,0.05029767006635666,0.4346494972705841,False
hotpotqa,random_control,calibration,5ae348f35542992e3233c36d,15,0.049728874117136,0.5704180598258972,False
hotpotqa,random_control,calibration,5a7b64e655429931da12ca82,17,0.05017578601837158,0.524649977684021,False
hotpotqa,random_control,calibration,5add18685542994ed6169c80,15,0.050112806260585785,0.49615633487701416,False
hotpotqa,random_control,calibration,5ade756d5542997c77adee32,16,0.049936693161726,0.47873178124427795,False
hotpotqa,random_control,calibration,5ac145a25542991316484ac3,14,0.049884214997291565,0.5775594711303711,False
hotpotqa,random_control,calibration,5ab9e389554299232ef4a255,9,0.050119683146476746,0.5874751806259155,False
hotpotqa,random_control,calibration,5a8432b65542996488c2e510,10,0.049804117530584335,0.555548906326294,False
hotpotqa,random_control,calibration,5abccb785542996583600499,3,0.049988433718681335,0.5230220556259155,False
hotpotqa,random_control,calibration,5ab9d2bb55429901930fa72b,11,0.04997653141617775,0.6022338271141052,False
hotpotqa,random_control,calibration,5ab9b13b554299743d22eba7,2,0.0496416836977005,0.6160253286361694,False
hotpotqa,random_control,calibration,5a7e92355542993067513582,15,0.05013931915163994,0.5076088309288025,False
hotpotqa,random_control,calibration,5a8e8c3e5542990e94052b48,9,0.0499688945710659,0.5939630270004272,False
hotpotqa,random_control,calibration,5a73280a5542991f29ee2d17,7,0.04994727298617363,0.45329034328460693,False
hotpotqa,random_control,calibration,5ae141c0554299422ee99647,3,0.049816541373729706,0.5790318250656128,False
hotpotqa,random_control,calibration,5a87625a5542996e4f3087b9,16,0.05009634047746658,0.5697816610336304,False
hotpotqa,random_control,calibration,5a75e7fe5542992db947370b,1,0.04973027855157852,0.5549612045288086,False
hotpotqa,random_control,calibration,5ae7c4375542993210983f3e,10,0.0500054806470871,0.5930638313293457,False
hotpotqa,random_control,calibration,5a7e2b0655429934daa2fbdd,17,0.0499730221927166,0.5081709027290344,False
hotpotqa,random_control,calibration,5ac29da755429967731025bd,16,0.05016911029815674,0.5988954305648804,False
hotpotqa,random_control,calibration,5a71088a5542994082a3e4ea,12,0.050178080797195435,0.5106460452079773,False
hotpotqa,random_control,calibration,5a85ffb55542994c784ddbb5,6,0.04968903213739395,0.46429920196533203,False
hotpotqa,random_control,calibration,5ab9619c55429970cfb8eaa1,11,0.04973174259066582,0.556825578212738,False
hotpotqa,random_control,calibration,5adc73555542994650320d0a,7,0.05018250644207001,0.5072159767150879,False
hotpotqa,random_control,calibration,5a7a3e0b5542996a35c17159,16,0.04997602477669716,0.5264785885810852,False
hotpotqa,random_control,calibration,5ac063da5542992a796ded15,16,0.0502171628177166,0.5168725848197937,False
hotpotqa,random_control,calibration,5ac530c15542994611c8b40c,15,0.04968852177262306,0.45857885479927063,False
hotpotqa,random_control,calibration,5a8ced55554299441c6b9f83,6,0.049813948571681976,0.5227004289627075,False
hotpotqa,random_control,calibration,5adcf1a05542994ed6169c26,15,0.05019968003034592,0.6052416563034058,False
hotpotqa,random_control,calibration,5ae7de86554299540e5a5675,7,0.049798112362623215,0.5419225692749023,False
hotpotqa,random_control,calibration,5ac168005542994ab5c67d11,9,0.05025792866945267,0.5435662865638733,False
hotpotqa,random_control,calibration,5ab9160255429919ba4e239f,18,0.04992058128118515,0.5701202154159546,False
hotpotqa,random_control,calibration,5ae4a9f655429913cc2044c3,11,0.049768123775720596,0.581788182258606,False
hotpotqa,random_control,calibration,5a9033fc5542995651fb50f5,14,0.05044421926140785,0.5383718609809875,False
hotpotqa,random_control,calibration,5abbcf4d55429931dba14565,5,0.05005873367190361,0.5022379755973816,False
hotpotqa,random_control,calibration,5ab465345542991779162c8b,12,0.04985027760267258,0.5380297899246216,False
hotpotqa,random_control,calibration,5ab5ef2e5542997d4ad1f25d,5,0.050049327313899994,0.540647029876709,False
hotpotqa,random_control,calibration,5ac5235a55429924173fb5f9,18,0.04989421367645264,0.5813561677932739,False
hotpotqa,random_control,calibration,5a8900335542995153361249,13,0.049690183252096176,0.5898134708404541,False
hotpotqa,random_control,calibration,5ac324be5542995ef918c128,16,0.04989489167928696,0.5879788398742676,False
hotpotqa,random_control,calibration,5ab422fa5542991751b4d681,15,0.04972203075885773,0.5055272579193115,False
hotpotqa,random_control,calibration,5ac453595542995c82c4ad31,9,0.050105981528759,0.5867540240287781,False
hotpotqa,random_control,calibration,5adfe42355429925eb1afb00,7,0.049909353256225586,0.5924689769744873,False
hotpotqa,random_control,calibration,5a7bd4c8554299294a54ab23,11,0.049979958683252335,0.5458576679229736,False
hotpotqa,random_control,calibration,5ae68a7355429908198fa5f7,9,0.05006730556488037,0.5467708110809326,False
hotpotqa,random_control,calibration,5a8ca919554299240d9c21c0,16,0.049977757036685944,0.5692309141159058,False
hotpotqa,random_control,calibration,5ae023aa55429942ec259c29,17,0.04979725182056427,0.4948682487010956,False
hotpotqa,random_control,calibration,5a7b80a55542997c3ec971d1,9,0.050106607377529144,0.4598499834537506,False
hotpotqa,random_control,calibration,5ab789e35542995dae37e94f,8,0.04996497929096222,0.479675829410553,False
hotpotqa,random_control,calibration,5ab5737a554299488d4d9989,8,0.05022485554218292,0.5316195487976074,False
hotpotqa,random_control,calibration,5ac1c3eb55429964131be27f,11,0.05019145831465721,0.595002293586731,False
hotpotqa,random_control,calibration,5a7948ed5542994bb9456fda,3,0.05029291659593582,0.4865914583206177,False
hotpotqa,random_control,calibration,5a729a6a5542991f9a20c526,15,0.05021338164806366,0.5173583626747131,False
hotpotqa,random_control,calibration,5ac28413554299677310254b,3,0.049897484481334686,0.552178680896759,False
hotpotqa,random_control,calibration,5abdd63b5542991f6610605f,16,0.049806296825408936,0.4949994385242462,False
hotpotqa,random_control,calibration,5ae747f95542997b22f6a672,1,0.05021996423602104,0.44968026876449585,False
hotpotqa,random_control,calibration,5abc368755429959677d6a4e,19,0.0500914566218853,0.4858541488647461,False
hotpotqa,random_control,calibration,5a8a14f85542993b751ca9ee,15,0.05027002468705177,0.5042874813079834,False
hotpotqa,random_control,calibration,5ab5c921554299637185c60f,11,0.049746524542570114,0.5487980842590332,False
hotpotqa,random_control,calibration,5a7cd63b55429909bec76835,9,0.0502295047044754,0.4860115647315979,False
hotpotqa,random_control,calibration,5ae060ab5542993d6555eb1c,16,0.049742624163627625,0.44979995489120483,False
hotpotqa,random_control,calibration,5ac508b055429924173fb56f,10,0.0499165877699852,0.48070991039276123,False
hotpotqa,random_control,calibration,5a8a795f5542996c9b8d5efb,9,0.05007641762495041,0.5762045383453369,False
hotpotqa,random_control,calibration,5a8a37505542996c9b8d5e57,4,0.04983384534716606,0.5790244340896606,False
hotpotqa,random_control,calibration,5ae771515542997b22f6a769,14,0.04977838695049286,0.459014356136322,False
hotpotqa,random_control,calibration,5a7f45a855429969796c19ed,7,0.04989251866936684,0.6005692481994629,False
hotpotqa,random_control,calibration,5ab3f7805542992ade7c6efb,2,0.05004528909921646,0.5531484484672546,False
hotpotqa,random_control,calibration,5aba66ac55429939ce03dcd9,19,0.05016177147626877,0.5158748626708984,False
hotpotqa,random_control,calibration,5ab5b807554299637185c5ed,17,0.050041407346725464,0.5454275608062744,False
hotpotqa,random_control,calibration,5adc58cb5542996e68525320,18,0.05031580850481987,0.5784889459609985,False
hotpotqa,random_control,calibration,5ae6a1bc5542992ae0d16385,16,0.04977625980973244,0.5851396322250366,False
hotpotqa,random_control,calibration,5ac0d9385542992a796ded8b,1,0.0497577041387558,0.4881468415260315,False
hotpotqa,random_control,calibration,5abced2755429959677d6b4d,11,0.05028492584824562,0.5556157827377319,False
hotpotqa,random_control,calibration,5a7651565542992db947375c,17,0.05010450631380081,0.5673644542694092,False
hotpotqa,random_control,calibration,5abaaac255429901930fa884,17,0.05018175393342972,0.5853077173233032,False
hotpotqa,random_control,calibration,5a736d7b55429901807db04b,6,0.049586426466703415,0.4532780051231384,False
hotpotqa,random_control,calibration,5a74d0d85542996c70cfadff,10,0.04995925351977348,0.4785838723182678,False
hotpotqa,random_control,calibration,5a80bd7655429938b61421b0,12,0.04988062009215355,0.479892760515213,False
hotpotqa,random_control,calibration,5a7dbe0d5542990b8f503a5e,7,0.05005524680018425,0.5580106973648071,False
hotpotqa,random_control,calibration,5ab94d8a5542996be2020471,19,0.05001823231577873,0.6251765489578247,False
hotpotqa,random_control,calibration,5ab2f7ca554299545a2cfaed,17,0.050198204815387726,0.468458890914917,False
hotpotqa,random_control,calibration,5adf46265542992d7e9f9318,7,0.04988543689250946,0.5734493136405945,False
hotpotqa,random_control,calibration,5ae2ee8c5542991a06ce990b,4,0.04997454583644867,0.5314127802848816,False
hotpotqa,random_control,calibration,5a710dae5542994082a3e529,13,0.04994495213031769,0.46402597427368164,False
hotpotqa,random_control,calibration,5ab9dc2f5542994dbf01986e,0,0.050093088299036026,0.4876515865325928,False
hotpotqa,random_control,calibration,5ab42baa55429942dd415ea7,3,0.05014060437679291,0.5139293670654297,False
hotpotqa,random_control,calibration,5add14ee5542994ed6169c6a,7,0.04967011511325836,0.49592170119285583,False
hotpotqa,random_control,calibration,5abf89b25542990832d3a148,14,0.0499940924346447,0.4770947992801666,False
hotpotqa,random_control,calibration,5ae0a25d5542993d6555ebce,4,0.05017969384789467,0.5578321814537048,False
hotpotqa,random_control,calibration,5ae11a315542990adbacf718,7,0.04986310750246048,0.49667465686798096,False
hotpotqa,random_control,calibration,5a8747d85542996432c5724c,3,0.04978920891880989,0.495719313621521,False
hotpotqa,random_control,calibration,5a7c597c55429935c91b516a,8,0.04992224648594856,0.48733842372894287,False
hotpotqa,random_control,calibration,5a7dfddd5542997cc2c474e6,6,0.049839626997709274,0.5620869398117065,False
hotpotqa,random_control,calibration,5a84a4805542997175ce1f09,18,0.04983437806367874,0.4896807372570038,False
hotpotqa,random_control,calibration,5a7a5f9a55429941d65f25eb,5,0.049961939454078674,0.4785839319229126,False
hotpotqa,random_control,calibration,5addcb7f5542997dc7907035,15,0.049683138728141785,0.42856305837631226,False
hotpotqa,random_control,calibration,5a8dba01554299068b959ddf,16,0.04990192875266075,0.54033362865448,False
hotpotqa,random_control,calibration,5a8deccc554299068b959e1a,18,0.049819011241197586,0.49234437942504883,False
hotpotqa,random_control,calibration,5a74ccaa5542996c70cfadf5,11,0.050341662019491196,0.5076996088027954,False
hotpotqa,random_control,calibration,5ab9ba2c554299131ca423e2,0,0.0498482771217823,0.5809632539749146,False
hotpotqa,random_control,calibration,5adbe40155429944faac23a7,5,0.04993448778986931,0.48073410987854004,False
hotpotqa,random_control,calibration,5addf42c5542997545bbbddd,1,0.05028042197227478,0.5466657280921936,False
hotpotqa,random_control,calibration,5a736b5455429901807db03d,15,0.049764979630708694,0.5674321055412292,False
hotpotqa,random_control,calibration,5a8ffca255429916514e73fd,14,0.049950480461120605,0.532585859298706,False
hotpotqa,random_control,calibration,5ab7fa445542991d322237f3,18,0.05008700117468834,0.5332980155944824,False
hotpotqa,random_control,calibration,5abfb59e5542990832d3a1d1,12,0.050025809556245804,0.4860038757324219,False
hotpotqa,random_control,calibration,5ae5d50755429929b08079c8,9,0.05011146515607834,0.5830086469650269,False
hotpotqa,random_control,calibration,5ab96191554299743d22eb29,6,0.050104718655347824,0.6242665648460388,False
hotpotqa,random_control,calibration,5ae4dafb55429960a22e01fd,9,0.05001494660973549,0.4874836802482605,False
hotpotqa,random_control,calibration,5a7ec7b255429930675135dc,11,0.05021146312355995,0.4954909086227417,False
hotpotqa,random_control,calibration,5a85cbf75542991dd0999e9a,9,0.04987632483243942,0.546072244644165,False
hotpotqa,random_control,calibration,5add238d5542992ae4cec4a0,15,0.04997754842042923,0.48527732491493225,False
hotpotqa,random_control,calibration,5ab405f55542996a3a969eeb,18,0.050333619117736816,0.6166807413101196,False
hotpotqa,random_control,calibration,5ae450865542995dadf24318,12,0.04976386949419975,0.6055166721343994,False
hotpotqa,random_control,calibration,5ac5240d5542996feb3fe9fe,0,0.05009998381137848,0.5310634970664978,False
hotpotqa,random_control,calibration,5ab5332a55429942dd416021,13,0.04981774091720581,0.5607436299324036,False
hotpotqa,random_control,calibration,5ac2e033554299218029db8c,14,0.049577999860048294,0.4781281352043152,False
hotpotqa,random_control,calibration,5ade135b5542990dbb2f7f45,17,0.05005834996700287,0.529822587966919,False
hotpotqa,random_control,calibration,5a89fafd55429970aeb701d9,0,0.05000505596399307,0.5894076824188232,False
hotpotqa,random_control,calibration,5a8672485542994775f60765,5,0.04976002126932144,0.44757118821144104,False
hotpotqa,random_control,calibration,5a7e65fc5542991319bc948e,1,0.04993177577853203,0.5526131391525269,False
hotpotqa,random_control,calibration,5ae2239e5542996483e64900,18,0.049855951219797134,0.4871200919151306,False
hotpotqa,random_control,calibration,5a802ce2554299485f59857e,11,0.049833301454782486,0.520193338394165,False
hotpotqa,random_control,calibration,5adc7c7f5542994d58a2f613,0,0.04992339015007019,0.5577787160873413,False
hotpotqa,random_control,calibration,5ac3bd4d554299391541392c,4,0.05000211298465729,0.497792512178421,False
hotpotqa,random_control,calibration,5a81f3df5542990a1d231ef1,18,0.04993931204080582,0.5089973211288452,False
hotpotqa,random_control,calibration,5a712c6a5542994082a3e623,4,0.0497012659907341,0.5105849504470825,False
hotpotqa,random_control,calibration,5ac1bc305542996366519902,1,0.04993937909603119,0.5135297775268555,False
hotpotqa,random_control,calibration,5a809b3a5542996402f6a59b,9,0.050106655806303024,0.48967355489730835,False
hotpotqa,random_control,calibration,5a8508c85542994c784ddadd,8,0.049787331372499466,0.567682147026062,False
hotpotqa,random_control,calibration,5a82573555429940e5e1a85f,9,0.04982299730181694,0.6036115884780884,False
hotpotqa,random_control,calibration,5a7c07c05542990527d55449,15,0.049769919365644455,0.5420076251029968,False
hotpotqa,random_control,calibration,5a77f6da55429949eeb29fc7,4,0.049930039793252945,0.5246455669403076,False
hotpotqa,random_control,calibration,5abfd2655542997ec76fd455,12,0.05018644779920578,0.5255863666534424,False
hotpotqa,random_control,calibration,5ac2a59955429967731025d5,1,0.04996923729777336,0.5878797769546509,False
hotpotqa,random_control,calibration,5ae07a6355429945ae959359,3,0.05008424445986748,0.4826495945453644,False
hotpotqa,random_control,calibration,5ae201e8554299234fd0438a,4,0.04929254204034805,0.6234056353569031,False
hotpotqa,random_control,calibration,5ab95d57554299753720f80c,0,0.050075825303792953,0.5631721615791321,False
hotpotqa,random_control,calibration,5a826e335542995ce29dcd06,9,0.050150495022535324,0.4839479327201843,False
hotpotqa,random_control,calibration,5a89deae554299669944a5f1,17,0.0502348318696022,0.5247313380241394,False
hotpotqa,random_control,calibration,5a84bc1c5542997b5ce3ff43,11,0.04991081729531288,0.5395733118057251,False
hotpotqa,random_control,calibration,5a8e28f15542995a26add46d,7,0.049844659864902496,0.5741048455238342,False
hotpotqa,random_control,calibration,5a74562855429979e288290a,11,0.04993653669953346,0.54708331823349,False
hotpotqa,random_control,calibration,5ae2721f554299495565da74,3,0.0498092882335186,0.5455020666122437,False
hotpotqa,random_control,calibration,5a746bb455429974ef308bf7,6,0.049529191106557846,0.5428820848464966,False
hotpotqa,random_control,calibration,5a7783dc5542997042120a91,8,0.05018997564911842,0.6060725450515747,False
hotpotqa,random_control,calibration,5ab95d35554299753720f80b,2,0.05018996447324753,0.5099494457244873,False
hotpotqa,random_control,calibration,5ab327ff554299233954ff35,9,0.05021242797374725,0.5881316661834717,False
hotpotqa,random_control,calibration,5ae0eafd5542997b2ef7d070,7,0.05009841173887253,0.5799277424812317,False
hotpotqa,random_control,calibration,5a7352405542994cef4bc542,2,0.04983391612768173,0.49686041474342346,False
hotpotqa,random_control,calibration,5a824a79554299676cceb24c,13,0.04974934458732605,0.606347382068634,False
hotpotqa,random_control,calibration,5a81b3a75542995ce29dcc36,15,0.04991753771901131,0.5650270581245422,False
hotpotqa,random_control,calibration,5adfa2f355429942ec259ac7,5,0.049898259341716766,0.5812246799468994,False
hotpotqa,random_control,calibration,5a8b302e55429950cd6afc65,4,0.049682796001434326,0.5422320365905762,False
hotpotqa,random_control,calibration,5a81f5f155429926c1cdadc6,10,0.05009133741259575,0.4887145757675171,False
hotpotqa,random_control,calibration,5ae5be8b554299546bf82f41,2,0.05008891969919205,0.5431154370307922,False
hotpotqa,random_control,calibration,5ae33c895542992f92d82265,19,0.0502556711435318,0.4757084250450134,False
hotpotqa,random_control,calibration,5a84ecf55542991dd0999e24,10,0.05011454224586487,0.5928135514259338,False
hotpotqa,random_control,calibration,5ac3d7f6554299204fd21e9c,13,0.049978986382484436,0.5598303079605103,False
hotpotqa,random_control,calibration,5ae81bde5542997ec272770f,7,0.05008264258503914,0.5540672540664673,False
hotpotqa,random_control,calibration,5a7cbca7554299452d57b9da,13,0.049968648701906204,0.6003530621528625,False
hotpotqa,random_control,calibration,5a888e685542994846c1ce8c,16,0.05009271949529648,0.5777019262313843,False
hotpotqa,random_control,calibration,5ae0dfad5542990adbacf69a,15,0.049896348267793655,0.5239400863647461,False
hotpotqa,random_control,calibration,5a833bb955429954d2e2ec64,13,0.04988161846995354,0.594700276851654,False
hotpotqa,random_control,calibration,5a8fc27c55429918e830d2cd,17,0.049857839941978455,0.5883439779281616,False
hotpotqa,random_control,calibration,5adea4a05542997c77adee98,10,0.05019475519657135,0.5827653408050537,False
hotpotqa,random_control,calibration,5a711a945542994082a3e591,19,0.05020967125892639,0.5506719946861267,False
hotpotqa,random_control,calibration,5ae752385542997b22f6a6cd,16,0.050151027739048004,0.5826848745346069,False
hotpotqa,random_control,calibration,5a90764555429916514e74cb,0,0.04996028169989586,0.48783746361732483,False
hotpotqa,random_control,calibration,5a79115a55429974737f7960,17,0.0504632331430912,0.49099600315093994,False
hotpotqa,random_control,calibration,5ac5023c55429924173fb54e,16,0.049998778849840164,0.6339183449745178,False
hotpotqa,random_control,calibration,5a7d39555542995ed0d1663e,17,0.04980414733290672,0.6459450721740723,False
hotpotqa,random_control,calibration,5ae2e9b755429928c423954c,13,0.049718450754880905,0.5904261469841003,False
hotpotqa,random_control,calibration,5ac304bb5542990b17b154dd,1,0.05015828460454941,0.590300440788269,False
hotpotqa,random_control,calibration,5ae18c84554299234fd0428c,18,0.04987066239118576,0.4540395438671112,False
hotpotqa,random_control,calibration,5ab5e557554299494045f0a9,14,0.05002152919769287,0.49904489517211914,False
hotpotqa,random_control,calibration,5ab69fe95542995eadef0048,3,0.050065696239471436,0.4793090224266052,False
hotpotqa,random_control,calibration,5adced4e5542990d50227d64,5,0.05005095899105072,0.5899990797042847,False
hotpotqa,random_control,calibration,5a7cc701554299452d57ba4f,19,0.04986720532178879,0.5682858824729919,False
