canonical_query_id,source,dataset,uses,artifact_path,artifact_hash,reason
5ab3554a55429969a97a8138,r5_p0_ledger,hotpotqa,usage-unresolved,V7-HP-PAPER/v20_arc_fedsearch/stage0_loss_audit/hotpotqa_m0_m1_n300/run2/per_query_allocation_merge.csv,bc07602786cb62daa8d5fa9f8f8d2ab30364b40e85ae5a45ef5108f0e03518ed,artifact purpose cannot be proven; conservative contamination
5ab3554a55429969a97a8138,r5_p0_ledger,hotpotqa,usage-unresolved,V7-HP-PAPER/v20_arc_fedsearch/stage0_loss_audit/hotpotqa_m0_m1_n300/run2/per_query_stage_metrics.csv,ac414f46e7c92ed871a6ee8e8ce750cd8e5543d90af291a02415ffd431fbd923,artifact purpose cannot be proven; conservative contamination
5ab3591255429976abd1bc94,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v15_robust_context_repair/data/hotpotqa/train.jsonl,4b7be1a093ec058eb8dd3b07215850f8a4b18fb4df37902158d7a2f832d32a25,entered model/router/ranker/selector development artifact
5ab35a4255429969a97a813d,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v15_robust_context_repair/data/hotpotqa/train.jsonl,4b7be1a093ec058eb8dd3b07215850f8a4b18fb4df37902158d7a2f832d32a25,entered model/router/ranker/selector development artifact
5ab35b1755429969a97a813e,r5_p0_ledger,hotpotqa,usage-unresolved,V7-HP-PAPER/v16_action_composition/data/hotpotqa/development.jsonl,bc5fc65fa141676fe8ee9918b4b6c0f4b47a97f8a45e358ffe9f695c6a7ed9d6,artifact purpose cannot be proven; conservative contamination
5ab35c6b5542992ade7c6dde,explicit_logistic_train_5000,hotpotqa,train,V7-HP-PAPER/v20_arc_fedsearch/stage_r3_probe_route/hotpot_transfer/protocol/probe_train.jsonl,9ecb580dcf99afbc62c5f4d7b8453965037f928d3512c45427d3746e1c2de58c,frozen Hotpot Logistic ProbeRoute training split
5ab35c6b5542992ade7c6dde,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v17_fedaction_rag/data/hotpotqa/train.jsonl,9ecb580dcf99afbc62c5f4d7b8453965037f928d3512c45427d3746e1c2de58c,entered model/router/ranker/selector development artifact
5ab35c6b5542992ade7c6dde,r5_p0_ledger,hotpotqa,usage-unresolved,V7-HP-PAPER/v17_fedaction_rag/partitions/client_query_distribution.csv,e2d7c9c0146f21f9b56193ae31171e5d582ca12020a30a1c7cd497f041619170,artifact purpose cannot be proven; conservative contamination
5ab35c6b5542992ade7c6dde,r5_p0_ledger,unknown,reader-eval,V7-HP-PAPER/v19_reader_aligned_selective_update/stage0a_trainability_context_delta/hard_negatives/hard_negative_manifest.jsonl,bcc40aaba52292ece888eb99d4473b918101eb85e1f013d5e41fb1b72122f8cc,entered reader prediction/evaluation artifact
5ab35c6b5542992ade7c6dde,r5_p0_ledger,unknown,reader-eval,V7-HP-PAPER/v19_reader_aligned_selective_update/stage0b_top5_boundary_crossing/training_audit/pc1_negative_contract.csv,c1d41399c2b721e576c787faf41316359068200255762c3732218df73c8359a3,entered reader prediction/evaluation artifact
5ab35c6b5542992ade7c6dde,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v20_arc_fedsearch/stage_r3_probe_route/hotpot_transfer/protocol/probe_train.jsonl,9ecb580dcf99afbc62c5f4d7b8453965037f928d3512c45427d3746e1c2de58c,entered model/router/ranker/selector development artifact
5ab35d6d5542992ade7c6de0,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v15_robust_context_repair/data/hotpotqa/train.jsonl,4b7be1a093ec058eb8dd3b07215850f8a4b18fb4df37902158d7a2f832d32a25,entered model/router/ranker/selector development artifact
5ab364b655429969a97a8140,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v15_robust_context_repair/data/hotpotqa/train.jsonl,4b7be1a093ec058eb8dd3b07215850f8a4b18fb4df37902158d7a2f832d32a25,entered model/router/ranker/selector development artifact
5ab36a2c55429969a97a8144,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v16_action_composition/data/hotpotqa/train.jsonl,548787626c96f9924de07d12b0efc0382589cd5dd849866ccd0c86d1eaed7dcb,entered model/router/ranker/selector development artifact
5ab374ab554299233954ff54,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v15_robust_context_repair/data/hotpotqa/train.jsonl,4b7be1a093ec058eb8dd3b07215850f8a4b18fb4df37902158d7a2f832d32a25,entered model/router/ranker/selector development artifact
5ab3751a55429969a97a814e,r5_p0_ledger,hotpotqa,threshold-selection,V7-HP-PAPER/v16_action_composition/data/hotpotqa/calibration.jsonl,cf9b888613e1c9c70e5fa06c7d18995d18ad88e0b3acde19ca4ef166012db7eb,entered calibration/oracle/go-no-go artifact
5ab375ff55429969a97a8150,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v16_action_composition/data/hotpotqa/train.jsonl,548787626c96f9924de07d12b0efc0382589cd5dd849866ccd0c86d1eaed7dcb,entered model/router/ranker/selector development artifact
5ab3798755429969a97a8155,explicit_logistic_train_5000,hotpotqa,train,V7-HP-PAPER/v20_arc_fedsearch/stage_r3_probe_route/hotpot_transfer/protocol/probe_train.jsonl,9ecb580dcf99afbc62c5f4d7b8453965037f928d3512c45427d3746e1c2de58c,frozen Hotpot Logistic ProbeRoute training split
5ab3798755429969a97a8155,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v17_fedaction_rag/data/hotpotqa/train.jsonl,9ecb580dcf99afbc62c5f4d7b8453965037f928d3512c45427d3746e1c2de58c,entered model/router/ranker/selector development artifact
5ab3798755429969a97a8155,r5_p0_ledger,hotpotqa,usage-unresolved,V7-HP-PAPER/v17_fedaction_rag/partitions/client_query_distribution.csv,e2d7c9c0146f21f9b56193ae31171e5d582ca12020a30a1c7cd497f041619170,artifact purpose cannot be proven; conservative contamination
5ab3798755429969a97a8155,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v20_arc_fedsearch/stage_r3_probe_route/hotpot_transfer/protocol/probe_train.jsonl,9ecb580dcf99afbc62c5f4d7b8453965037f928d3512c45427d3746e1c2de58c,entered model/router/ranker/selector development artifact
5ab37aae55429969a97a8159,r5_p0_ledger,hotpotqa,threshold-selection,V7-HP-PAPER/v17_fedaction_rag/data/hotpotqa/calibration.jsonl,c2cd81d9a48e62771e502bc0ed6eaf37ae7157dcd97066a1d48ecd8e77f5cfc3,entered calibration/oracle/go-no-go artifact
5ab37aae55429969a97a8159,r5_p0_ledger,hotpotqa,usage-unresolved,V7-HP-PAPER/v17_fedaction_rag/partitions/client_query_distribution.csv,e2d7c9c0146f21f9b56193ae31171e5d582ca12020a30a1c7cd497f041619170,artifact purpose cannot be proven; conservative contamination
5ab37b0d55429969a97a815c,r5_p0_ledger,hotpotqa,usage-unresolved,V7-HP-PAPER/v17_fedaction_rag/data/hotpotqa/development.jsonl,f9c9fecf79100a6b08766729d3e340e0fc0cec482983bfdb4d585e44eceacd9c,artifact purpose cannot be proven; conservative contamination
5ab37b0d55429969a97a815c,r5_p0_ledger,hotpotqa,threshold-selection,V7-HP-PAPER/v17_fedaction_rag/oracle/evidence_dispersion.csv,38f47b19f49c96907cef2cd52280c71e5126759e5d96b67affceb62fa0c9df54,entered calibration/oracle/go-no-go artifact
5ab37b0d55429969a97a815c,r5_p0_ledger,hotpotqa,usage-unresolved,V7-HP-PAPER/v17_fedaction_rag/partitions/client_query_distribution.csv,e2d7c9c0146f21f9b56193ae31171e5d582ca12020a30a1c7cd497f041619170,artifact purpose cannot be proven; conservative contamination
5ab37b0d55429969a97a815c,r5_p0_ledger,hotpotqa,reader-eval,V7-HP-PAPER/v19_reader_aligned_selective_update/stage0b_top5_boundary_crossing/retrieval_confirmation/frozen_n300/adapted_pool.jsonl,5424860e9521c8ef9d3ae00e07d2e74ab5cd0790dc7f086c9e7e7d09f5152372,entered reader prediction/evaluation artifact
5ab37b0d55429969a97a815c,r5_p0_ledger,unknown,reader-eval,V7-HP-PAPER/v19_reader_aligned_selective_update/stage0b_top5_boundary_crossing/retrieval_confirmation/frozen_n300/contexts.jsonl,2a9757fb82123f9f0f4b766936b05b9e76148a289fb822b73bbb102f6efbd41a,entered reader prediction/evaluation artifact
5ab37b0d55429969a97a815c,r5_p0_ledger,hotpotqa,reader-eval,V7-HP-PAPER/v19_reader_aligned_selective_update/stage0b_top5_boundary_crossing/retrieval_confirmation/hotpotqa_development_disjoint_101_400.jsonl,b6ade555f71f32d63521874f0f53d630807ab837768474a51d9362f05d82af6e,entered reader prediction/evaluation artifact
5ab37b0d55429969a97a815c,r5_p0_ledger,hotpotqa,reader-eval,V7-HP-PAPER/v19_reader_aligned_selective_update/stage0b_top5_boundary_crossing/retrieval_confirmation/pc2b_n300/adapted_pool.jsonl,16cb158c79c8bc211f4c986856399688b7138edafdaf6bfb4bc4fa66af35d859,entered reader prediction/evaluation artifact
5ab37b0d55429969a97a815c,r5_p0_ledger,unknown,reader-eval,V7-HP-PAPER/v19_reader_aligned_selective_update/stage0b_top5_boundary_crossing/retrieval_confirmation/pc2b_n300/boundary_audit/pc1_per_query_categories.csv,b5dac93b1ea02d9859ebc611efc415d0a1ae5442f4f74b9e7aa538576e4d23ab,entered reader prediction/evaluation artifact
5ab37b0d55429969a97a815c,r5_p0_ledger,unknown,reader-eval,V7-HP-PAPER/v19_reader_aligned_selective_update/stage0b_top5_boundary_crossing/retrieval_confirmation/pc2b_n300/boundary_audit/rank5_rank10_margin.csv,89f411d05c03c653085784004e4ea2503e88ff684fe20260c2b7bb744b03b249,entered reader prediction/evaluation artifact
5ab37b0d55429969a97a815c,r5_p0_ledger,unknown,reader-eval,V7-HP-PAPER/v19_reader_aligned_selective_update/stage0b_top5_boundary_crossing/retrieval_confirmation/pc2b_n300/boundary_audit/support_rank_transition.csv,5eb1911d642576133c66fbb133f9ed1a58b94d6803f62850589261b029aaa6c7,entered reader prediction/evaluation artifact
5ab37b0d55429969a97a815c,r5_p0_ledger,unknown,reader-eval,V7-HP-PAPER/v19_reader_aligned_selective_update/stage0b_top5_boundary_crossing/retrieval_confirmation/pc2b_n300/contexts.jsonl,2441c7919cd0144e02092f4e23bc2985f1113e058256ca795758af8ca9ad1df2,entered reader prediction/evaluation artifact
5ab37b0d55429969a97a815c,r5_p0_ledger,hotpotqa,reader-eval,V7-HP-PAPER/v19_reader_aligned_selective_update/stage0b_top5_boundary_crossing/retrieval_confirmation/pools/hotpotqa_topic_silo_n300.jsonl,aebb2a9e010e098c274011aeca0dbc5a4e2657fd8301d45c59a5ae0b74026289,entered reader prediction/evaluation artifact
5ab37b0d55429969a97a815c,r5_p0_ledger,hotpotqa,threshold-selection,V7-HP-PAPER/v20_arc_fedsearch/multidataset_depth_calibration/hotpotqa_n300/run1/allocation_merge_per_query.csv,dec1e1e231700fa7d948a0da3eede4570f3128f268c70a193ba2e74d286c2bbb,entered calibration/oracle/go-no-go artifact
5ab37b0d55429969a97a815c,r5_p0_ledger,hotpotqa,threshold-selection,V7-HP-PAPER/v20_arc_fedsearch/multidataset_depth_calibration/hotpotqa_n300/run1/allocation_results_per_query.csv,662e2c69bde9a0761f419ea96474d9dcb331e9a5fdeb709c498f7786481bb22b,entered calibration/oracle/go-no-go artifact
5ab37b0d55429969a97a815c,r5_p0_ledger,hotpotqa,threshold-selection,V7-HP-PAPER/v20_arc_fedsearch/multidataset_depth_calibration/hotpotqa_n300/run1/per_query_allocation_merge.csv,d8f23487c04987f308c9e9d57ea41b4fb89cda5bedc62d4ef87b13288dc24f8d,entered calibration/oracle/go-no-go artifact
5ab37b0d55429969a97a815c,r5_p0_ledger,hotpotqa,threshold-selection,V7-HP-PAPER/v20_arc_fedsearch/multidataset_depth_calibration/hotpotqa_n300/run1/per_query_stage_metrics.csv,373991e008428926e2d13e5b1e8dca7f5a15db54068299916cf891feecb2db32,entered calibration/oracle/go-no-go artifact
5ab37b0d55429969a97a815c,r5_p0_ledger,hotpotqa,threshold-selection,V7-HP-PAPER/v20_arc_fedsearch/multidataset_depth_calibration/hotpotqa_n300/run2/allocation_merge_per_query.csv,dec1e1e231700fa7d948a0da3eede4570f3128f268c70a193ba2e74d286c2bbb,entered calibration/oracle/go-no-go artifact
5ab37b0d55429969a97a815c,r5_p0_ledger,hotpotqa,threshold-selection,V7-HP-PAPER/v20_arc_fedsearch/multidataset_depth_calibration/hotpotqa_n300/run2/allocation_results_per_query.csv,662e2c69bde9a0761f419ea96474d9dcb331e9a5fdeb709c498f7786481bb22b,entered calibration/oracle/go-no-go artifact
5ab37b0d55429969a97a815c,r5_p0_ledger,hotpotqa,threshold-selection,V7-HP-PAPER/v20_arc_fedsearch/multidataset_depth_calibration/hotpotqa_n300/run2/per_query_allocation_merge.csv,d8f23487c04987f308c9e9d57ea41b4fb89cda5bedc62d4ef87b13288dc24f8d,entered calibration/oracle/go-no-go artifact
5ab37b0d55429969a97a815c,r5_p0_ledger,hotpotqa,threshold-selection,V7-HP-PAPER/v20_arc_fedsearch/multidataset_depth_calibration/hotpotqa_n300/run2/per_query_stage_metrics.csv,373991e008428926e2d13e5b1e8dca7f5a15db54068299916cf891feecb2db32,entered calibration/oracle/go-no-go artifact
5ab37b0d55429969a97a815c,r5_p0_ledger,hotpotqa,reader-eval,V7-HP-PAPER/v20_arc_fedsearch/multidataset_depth_calibration/per_query_results.jsonl,28ba7c937fa95d2ef5d36238ca65090d5f386aab82462988e0938e2682c404cf,entered reader prediction/evaluation artifact
5ab37b0d55429969a97a815c,r5_p0_ledger,hotpotqa,usage-unresolved,V7-HP-PAPER/v20_arc_fedsearch/stage0_loss_audit/hotpotqa_depth10_n300/all_client_local_depth10.jsonl,3e62f21e8782e1983789e37f6a68eb56ebb36175b89b205e37c085130960b05f,artifact purpose cannot be proven; conservative contamination
5ab37b0d55429969a97a815c,r5_p0_ledger,hotpotqa,usage-unresolved,V7-HP-PAPER/v20_arc_fedsearch/stage0_loss_audit/hotpotqa_m0_m1_n300/run1/allocation_merge_per_query.csv,dec1e1e231700fa7d948a0da3eede4570f3128f268c70a193ba2e74d286c2bbb,artifact purpose cannot be proven; conservative contamination
5ab37b0d55429969a97a815c,r5_p0_ledger,hotpotqa,usage-unresolved,V7-HP-PAPER/v20_arc_fedsearch/stage0_loss_audit/hotpotqa_m0_m1_n300/run1/allocation_results_per_query.csv,662e2c69bde9a0761f419ea96474d9dcb331e9a5fdeb709c498f7786481bb22b,artifact purpose cannot be proven; conservative contamination
5ab37b0d55429969a97a815c,r5_p0_ledger,hotpotqa,usage-unresolved,V7-HP-PAPER/v20_arc_fedsearch/stage0_loss_audit/hotpotqa_m0_m1_n300/run1/per_query_allocation_merge.csv,bc07602786cb62daa8d5fa9f8f8d2ab30364b40e85ae5a45ef5108f0e03518ed,artifact purpose cannot be proven; conservative contamination
5ab37b0d55429969a97a815c,r5_p0_ledger,hotpotqa,usage-unresolved,V7-HP-PAPER/v20_arc_fedsearch/stage0_loss_audit/hotpotqa_m0_m1_n300/run1/per_query_stage_metrics.csv,ac414f46e7c92ed871a6ee8e8ce750cd8e5543d90af291a02415ffd431fbd923,artifact purpose cannot be proven; conservative contamination
5ab37b0d55429969a97a815c,r5_p0_ledger,hotpotqa,usage-unresolved,V7-HP-PAPER/v20_arc_fedsearch/stage0_loss_audit/hotpotqa_m0_m1_n300/run2/allocation_merge_per_query.csv,dec1e1e231700fa7d948a0da3eede4570f3128f268c70a193ba2e74d286c2bbb,artifact purpose cannot be proven; conservative contamination
5ab37b0d55429969a97a815c,r5_p0_ledger,hotpotqa,usage-unresolved,V7-HP-PAPER/v20_arc_fedsearch/stage0_loss_audit/hotpotqa_m0_m1_n300/run2/allocation_results_per_query.csv,662e2c69bde9a0761f419ea96474d9dcb331e9a5fdeb709c498f7786481bb22b,artifact purpose cannot be proven; conservative contamination
5ab37b0d55429969a97a815c,r5_p0_ledger,hotpotqa,usage-unresolved,V7-HP-PAPER/v20_arc_fedsearch/stage0_loss_audit/hotpotqa_m0_m1_n300/run2/per_query_allocation_merge.csv,bc07602786cb62daa8d5fa9f8f8d2ab30364b40e85ae5a45ef5108f0e03518ed,artifact purpose cannot be proven; conservative contamination
5ab37b0d55429969a97a815c,r5_p0_ledger,hotpotqa,usage-unresolved,V7-HP-PAPER/v20_arc_fedsearch/stage0_loss_audit/hotpotqa_m0_m1_n300/run2/per_query_stage_metrics.csv,ac414f46e7c92ed871a6ee8e8ce750cd8e5543d90af291a02415ffd431fbd923,artifact purpose cannot be proven; conservative contamination
5ab37d0655429976abd1bca9,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v15_robust_context_repair/data/hotpotqa/train.jsonl,4b7be1a093ec058eb8dd3b07215850f8a4b18fb4df37902158d7a2f832d32a25,entered model/router/ranker/selector development artifact
5ab3839455429969a97a816d,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v16_action_composition/data/hotpotqa/train.jsonl,548787626c96f9924de07d12b0efc0382589cd5dd849866ccd0c86d1eaed7dcb,entered model/router/ranker/selector development artifact
5ab393355542992ade7c6de5,explicit_logistic_train_5000,hotpotqa,train,V7-HP-PAPER/v20_arc_fedsearch/stage_r3_probe_route/hotpot_transfer/protocol/probe_train.jsonl,9ecb580dcf99afbc62c5f4d7b8453965037f928d3512c45427d3746e1c2de58c,frozen Hotpot Logistic ProbeRoute training split
5ab393355542992ade7c6de5,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v17_fedaction_rag/data/hotpotqa/train.jsonl,9ecb580dcf99afbc62c5f4d7b8453965037f928d3512c45427d3746e1c2de58c,entered model/router/ranker/selector development artifact
5ab393355542992ade7c6de5,r5_p0_ledger,hotpotqa,usage-unresolved,V7-HP-PAPER/v17_fedaction_rag/partitions/client_query_distribution.csv,e2d7c9c0146f21f9b56193ae31171e5d582ca12020a30a1c7cd497f041619170,artifact purpose cannot be proven; conservative contamination
5ab393355542992ade7c6de5,r5_p0_ledger,unknown,reader-eval,V7-HP-PAPER/v19_reader_aligned_selective_update/stage0a_trainability_context_delta/hard_negatives/hard_negative_manifest.jsonl,bcc40aaba52292ece888eb99d4473b918101eb85e1f013d5e41fb1b72122f8cc,entered reader prediction/evaluation artifact
5ab393355542992ade7c6de5,r5_p0_ledger,unknown,reader-eval,V7-HP-PAPER/v19_reader_aligned_selective_update/stage0b_top5_boundary_crossing/training_audit/pc1_negative_contract.csv,c1d41399c2b721e576c787faf41316359068200255762c3732218df73c8359a3,entered reader prediction/evaluation artifact
5ab393355542992ade7c6de5,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v20_arc_fedsearch/stage_r3_probe_route/hotpot_transfer/protocol/probe_train.jsonl,9ecb580dcf99afbc62c5f4d7b8453965037f928d3512c45427d3746e1c2de58c,entered model/router/ranker/selector development artifact
5ab393a35542992ade7c6de6,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v15_robust_context_repair/data/hotpotqa/train.jsonl,4b7be1a093ec058eb8dd3b07215850f8a4b18fb4df37902158d7a2f832d32a25,entered model/router/ranker/selector development artifact
5ab393c855429969a97a8180,explicit_logistic_train_5000,hotpotqa,train,V7-HP-PAPER/v20_arc_fedsearch/stage_r3_probe_route/hotpot_transfer/protocol/probe_train.jsonl,9ecb580dcf99afbc62c5f4d7b8453965037f928d3512c45427d3746e1c2de58c,frozen Hotpot Logistic ProbeRoute training split
5ab393c855429969a97a8180,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v17_fedaction_rag/data/hotpotqa/train.jsonl,9ecb580dcf99afbc62c5f4d7b8453965037f928d3512c45427d3746e1c2de58c,entered model/router/ranker/selector development artifact
5ab393c855429969a97a8180,r5_p0_ledger,hotpotqa,usage-unresolved,V7-HP-PAPER/v17_fedaction_rag/partitions/client_query_distribution.csv,e2d7c9c0146f21f9b56193ae31171e5d582ca12020a30a1c7cd497f041619170,artifact purpose cannot be proven; conservative contamination
5ab393c855429969a97a8180,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v20_arc_fedsearch/stage_r3_probe_route/hotpot_transfer/protocol/probe_train.jsonl,9ecb580dcf99afbc62c5f4d7b8453965037f928d3512c45427d3746e1c2de58c,entered model/router/ranker/selector development artifact
5ab393f955429969a97a8181,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v16_action_composition/data/hotpotqa/train.jsonl,548787626c96f9924de07d12b0efc0382589cd5dd849866ccd0c86d1eaed7dcb,entered model/router/ranker/selector development artifact
5ab394bb55429969a97a8184,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v16_action_composition/data/hotpotqa/train.jsonl,548787626c96f9924de07d12b0efc0382589cd5dd849866ccd0c86d1eaed7dcb,entered model/router/ranker/selector development artifact
5ab39538554299233954ff58,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v16_action_composition/data/hotpotqa/train.jsonl,548787626c96f9924de07d12b0efc0382589cd5dd849866ccd0c86d1eaed7dcb,entered model/router/ranker/selector development artifact
5ab398595542992ade7c6deb,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v15_robust_context_repair/data/hotpotqa/train.jsonl,4b7be1a093ec058eb8dd3b07215850f8a4b18fb4df37902158d7a2f832d32a25,entered model/router/ranker/selector development artifact
5ab39e4f554299233954ff6a,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v15_robust_context_repair/data/hotpotqa/train.jsonl,4b7be1a093ec058eb8dd3b07215850f8a4b18fb4df37902158d7a2f832d32a25,entered model/router/ranker/selector development artifact
5ab39e8c554299753aec5976,r5_p0_ledger,hotpotqa,retrieval-eval,V7-HP-PAPER/v15_robust_context_repair/action_generation/pilot_hotpot_dev100/actions.jsonl,5ad8c5a77d4ed5f69b012b6948a6c94746ff5bcd393b8b667893cd7181ce4c1e,entered retrieval/context/probe evaluation artifact
5ab39e8c554299753aec5976,r5_p0_ledger,hotpotqa,retrieval-eval,V7-HP-PAPER/v15_robust_context_repair/action_generation/pilot_hotpot_dev100/actions_statistics.csv,ecb94261a61d2a6d4fec2e94350852e0c13c49d44c3adafe99c73264037731ec,entered retrieval/context/probe evaluation artifact
5ab39e8c554299753aec5976,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v15_robust_context_repair/action_scorer/pilot_hotpot100/train.jsonl,3592a685d4ec64d896c4f91d2ae40a8ac76371ae2ec2f5c064658aafddc7594b,entered model/router/ranker/selector development artifact
5ab39e8c554299753aec5976,r5_p0_ledger,hotpotqa,retrieval-eval,V7-HP-PAPER/v15_robust_context_repair/data/hotpotqa/development.jsonl,58a078ce83e87751e043b52ea3edd3a3a197ebc15ca761239d29664334762162,entered retrieval/context/probe evaluation artifact
5ab39e8c554299753aec5976,r5_p0_ledger,hotpotqa,reader-eval,V7-HP-PAPER/v15_robust_context_repair/multi_reader/pilot_hotpot100/flan.jsonl,05da05fe70a10cba1a5c3fc8b1e78757af5991151c25fd0be8cfe23e063ebeaa,entered reader prediction/evaluation artifact
5ab39e8c554299753aec5976,r5_p0_ledger,hotpotqa,reader-eval,V7-HP-PAPER/v15_robust_context_repair/multi_reader/pilot_hotpot100/unifiedqa.jsonl,79ecf89b56fe5784ebd77e657e6366bd2ff7918ad1b5b6cfe2c08ca41dffdb5a,entered reader prediction/evaluation artifact
5ab39e8c554299753aec5976,r5_p0_ledger,hotpotqa,retrieval-eval,V7-HP-PAPER/v15_robust_context_repair/retrieval/pilot_hotpot_dev100/retrieval_pool_statistics.csv,36ce5827111ac9ad77cc37aafe90092f0004eb6c1021a6d35fa24d20b7570575,entered retrieval/context/probe evaluation artifact
5ab39e8c554299753aec5976,r5_p0_ledger,hotpotqa,retrieval-eval,V7-HP-PAPER/v15_robust_context_repair/retrieval/pilot_hotpot_dev100/top10.jsonl,e4e8f14a55d01d229ce75f2067841ec4a89c353df2de45dfb5ef1baed23b7658,entered retrieval/context/probe evaluation artifact
5ab39e8c554299753aec5976,r5_p0_ledger,hotpotqa,retrieval-eval,V7-HP-PAPER/v15_robust_context_repair/retrieval/pilot_hotpot_dev100/top20.jsonl,e18e50c6dfc5c871fe2e1366d73a6ee8f3b7da074eae0fb4ddef2c7577c930d4,entered retrieval/context/probe evaluation artifact
5ab39e8c554299753aec5976,r5_p0_ledger,hotpotqa,retrieval-eval,V7-HP-PAPER/v15_robust_context_repair/retrieval/pilot_hotpot_dev100/top20_ce.jsonl,08123fbdfa848f8fdcfb9a5e7bd7fa82fc3cf53ac03ae2a46843fb9a9fdd8b1e,entered retrieval/context/probe evaluation artifact
5ab39e8c554299753aec5976,r5_p0_ledger,unknown,threshold-selection,V7-HP-PAPER/v16_action_composition/oracle_search/v15_exploratory_inputs/actions.jsonl,5ad8c5a77d4ed5f69b012b6948a6c94746ff5bcd393b8b667893cd7181ce4c1e,entered calibration/oracle/go-no-go artifact
5ab39e8c554299753aec5976,r5_p0_ledger,unknown,threshold-selection,V7-HP-PAPER/v16_action_composition/oracle_search/v15_exploratory_inputs/flan.jsonl,05da05fe70a10cba1a5c3fc8b1e78757af5991151c25fd0be8cfe23e063ebeaa,entered calibration/oracle/go-no-go artifact
5ab39e8c554299753aec5976,r5_p0_ledger,unknown,threshold-selection,V7-HP-PAPER/v16_action_composition/oracle_search/v15_exploratory_inputs/unifiedqa.jsonl,79ecf89b56fe5784ebd77e657e6366bd2ff7918ad1b5b6cfe2c08ca41dffdb5a,entered calibration/oracle/go-no-go artifact
5ab39e8c554299753aec5976,r5_p0_ledger,hotpotqa,threshold-selection,V7-HP-PAPER/v16_action_composition/oracle_search/v15_exploratory_probe/v15_exploratory_per_query.csv,b6a79475eb56940d855b53a86620b8b2c0ba6224b9bb720a3d96a4a4df80a16d,entered calibration/oracle/go-no-go artifact
5ab39f265542992ade7c6df3,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v15_robust_context_repair/data/hotpotqa/train.jsonl,4b7be1a093ec058eb8dd3b07215850f8a4b18fb4df37902158d7a2f832d32a25,entered model/router/ranker/selector development artifact
5ab3a13f5542992ade7c6df8,r5_p0_ledger,hotpotqa,usage-unresolved,V7-HP-PAPER/v17_fedaction_rag/data/hotpotqa/development.jsonl,f9c9fecf79100a6b08766729d3e340e0fc0cec482983bfdb4d585e44eceacd9c,artifact purpose cannot be proven; conservative contamination
5ab3a13f5542992ade7c6df8,r5_p0_ledger,hotpotqa,threshold-selection,V7-HP-PAPER/v17_fedaction_rag/oracle/evidence_dispersion.csv,38f47b19f49c96907cef2cd52280c71e5126759e5d96b67affceb62fa0c9df54,entered calibration/oracle/go-no-go artifact
5ab3a13f5542992ade7c6df8,r5_p0_ledger,hotpotqa,usage-unresolved,V7-HP-PAPER/v17_fedaction_rag/partitions/client_query_distribution.csv,e2d7c9c0146f21f9b56193ae31171e5d582ca12020a30a1c7cd497f041619170,artifact purpose cannot be proven; conservative contamination
5ab3a13f5542992ade7c6df8,r5_p0_ledger,hotpotqa,retrieval-eval,V7-HP-PAPER/v20_arc_fedsearch/stage_r3h_hotpot_transfer/protocol/holdout_query_view.jsonl,f0db6765ac821ed790f9fe4f43433c37cd7d68bcd7dd8e0791c065e86689d4bb,entered retrieval/context/probe evaluation artifact
5ab3a359554299233954ff6c,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v15_robust_context_repair/data/hotpotqa/train.jsonl,4b7be1a093ec058eb8dd3b07215850f8a4b18fb4df37902158d7a2f832d32a25,entered model/router/ranker/selector development artifact
5ab3a3c4554299233954ff6e,r5_p0_ledger,hotpotqa,train,V7-HP-PAPER/v15_robust_context_repair/data/hotpotqa/train.jsonl,4b7be1a093ec058eb8dd3b07215850f8a4b18fb4df37902158d7a2f832d32a25,entered model/router/ranker/selector development artifact
