dataset,partition,query_id,gold_support_documents,support_documents,indexed_support_fraction,support_client_count,all_evidence_one_client,evidence_two_clients,evidence_three_plus_clients,cross_client_evidence,evidence_dispersion_entropy,answer_client_count,closest_distractor_client,support_clients,support_doc_ids,support_doc_client_map
musique,dirichlet_a0p1,2hop__775243_126906,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,11,5|16,musique:90bd5f4517b5ecb95369|musique:a3362149a67d5625c6db,"{""musique:90bd5f4517b5ecb95369"": 5, ""musique:a3362149a67d5625c6db"": 16}"
musique,dirichlet_a0p1,2hop__281588_81842,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,9,3|10,musique:da463fad7e7f9fd653bd|musique:db56bceceed9b4a09621,"{""musique:da463fad7e7f9fd653bd"": 10, ""musique:db56bceceed9b4a09621"": 3}"
musique,dirichlet_a0p1,2hop__765430_776926,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,16,0,musique:18c8a9cf17625fd9a284|musique:2a2a5c0aebe4a9bb38dd,"{""musique:18c8a9cf17625fd9a284"": 0, ""musique:2a2a5c0aebe4a9bb38dd"": 0}"
musique,dirichlet_a0p1,2hop__730304_131909,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,8,9|11,musique:74ff69a176bf80b938aa|musique:eb0ace33fa6493fb337b,"{""musique:74ff69a176bf80b938aa"": 11, ""musique:eb0ace33fa6493fb337b"": 9}"
musique,dirichlet_a0p1,2hop__93786_85298,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,16,16|18,musique:4d017d57bc7a7031ec8e|musique:fa29073f51ac98a2abfe,"{""musique:4d017d57bc7a7031ec8e"": 18, ""musique:fa29073f51ac98a2abfe"": 16}"
musique,dirichlet_a0p1,2hop__639634_559402,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,5,16|19,musique:06d0aee4b796e5b8d5b9|musique:acca5bf7816264b76b34,"{""musique:06d0aee4b796e5b8d5b9"": 19, ""musique:acca5bf7816264b76b34"": 16}"
musique,dirichlet_a0p1,2hop__934_14184,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,18,9,musique:5c5c61220c59af63f0c2|musique:c07f04d60aeb9f28e530,"{""musique:5c5c61220c59af63f0c2"": 9, ""musique:c07f04d60aeb9f28e530"": 9}"
musique,dirichlet_a0p1,2hop__20717_261307,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,5,5|10,musique:cebcdd5fae573e19f963|musique:fda5d96d94a4fd4c7670,"{""musique:cebcdd5fae573e19f963"": 5, ""musique:fda5d96d94a4fd4c7670"": 10}"
musique,dirichlet_a0p1,2hop__36336_36340,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,3,0|7,musique:39517e0b907cbfab5637|musique:7c48a24a47131234c6a5,"{""musique:39517e0b907cbfab5637"": 7, ""musique:7c48a24a47131234c6a5"": 0}"
musique,dirichlet_a0p1,2hop__859881_44959,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,9,1|19,musique:a22facf429d619f0d691|musique:c11ee395b09a012e15cb,"{""musique:a22facf429d619f0d691"": 1, ""musique:c11ee395b09a012e15cb"": 19}"
musique,dirichlet_a0p1,3hop1__3157_3356_130836,3,3,1.0,3,0,0,1,1,1.0986122886651097,1,8,5|14|19,musique:041827da367cefb31646|musique:6dcb83810ff954930ae5|musique:cd0ac9883e35b63dcc4c,"{""musique:041827da367cefb31646"": 14, ""musique:6dcb83810ff954930ae5"": 19, ""musique:cd0ac9883e35b63dcc4c"": 5}"
musique,dirichlet_a0p1,2hop__23139_23234,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,0,18,musique:6746efb3ae4f7c01e915|musique:8c5f46ba963208791e79,"{""musique:6746efb3ae4f7c01e915"": 18, ""musique:8c5f46ba963208791e79"": 18}"
musique,dirichlet_a0p1,2hop__108768_161698,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,6,8|11,musique:7b423ca0a3c1814d712d|musique:a557aff1c8bffded8a00,"{""musique:7b423ca0a3c1814d712d"": 11, ""musique:a557aff1c8bffded8a00"": 8}"
musique,dirichlet_a0p1,2hop__596558_853000,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,4,4|14,musique:89391e3ea35f802e0aa6|musique:8ed80d19fc5baff6982a,"{""musique:89391e3ea35f802e0aa6"": 4, ""musique:8ed80d19fc5baff6982a"": 14}"
musique,dirichlet_a0p1,3hop1__529422_715124_131877,3,3,1.0,3,0,0,1,1,1.0986122886651097,1,1,2|10|13,musique:7ea048f664f5ad422e92|musique:e3b07d3b01ac0e06e965|musique:ea3174295963fbabd1ff,"{""musique:7ea048f664f5ad422e92"": 2, ""musique:e3b07d3b01ac0e06e965"": 13, ""musique:ea3174295963fbabd1ff"": 10}"
musique,dirichlet_a0p1,3hop1__348120_226789_844905,3,3,1.0,3,0,0,1,1,1.0986122886651097,2,18,2|7|11,musique:3aa4a9ea1c68fa2fdbb4|musique:4bc77bf8c31088a980c4|musique:a10fcf91a021292dcf03,"{""musique:3aa4a9ea1c68fa2fdbb4"": 2, ""musique:4bc77bf8c31088a980c4"": 7, ""musique:a10fcf91a021292dcf03"": 11}"
musique,dirichlet_a0p1,2hop__822202_92853,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,2,7|16,musique:763d118cf47e6cbc0937|musique:c4a29f1f5b312a95020b,"{""musique:763d118cf47e6cbc0937"": 16, ""musique:c4a29f1f5b312a95020b"": 7}"
musique,dirichlet_a0p1,2hop__144445_72045,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,10,3|10,musique:39ff60d83f5965562a93|musique:67cdf6893239ae675f13,"{""musique:39ff60d83f5965562a93"": 3, ""musique:67cdf6893239ae675f13"": 10}"
musique,dirichlet_a0p1,2hop__556789_81633,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,2,5|12,musique:73076250f5b03a1d9f7b|musique:e8fb668fb1e0b387b013,"{""musique:73076250f5b03a1d9f7b"": 5, ""musique:e8fb668fb1e0b387b013"": 12}"
musique,dirichlet_a0p1,2hop__744038_25910,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,3,0|1,musique:89aa5659f451bbe3692d|musique:d5f85ef0de72ed1185d4,"{""musique:89aa5659f451bbe3692d"": 1, ""musique:d5f85ef0de72ed1185d4"": 0}"
musique,dirichlet_a0p1,3hop1__659370_632690_39849,3,3,1.0,2,0,1,0,1,0.6365141682928128,1,0,4|14,musique:1fd7a5c062f9b76b459c|musique:7b634f72207a1d157d52|musique:915278d6bc170d1136fb,"{""musique:1fd7a5c062f9b76b459c"": 14, ""musique:7b634f72207a1d157d52"": 4, ""musique:915278d6bc170d1136fb"": 14}"
musique,dirichlet_a0p1,2hop__791985_90697,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,18,0|9,musique:3080c1f386c160e095fe|musique:c955b908340ce3b9c733,"{""musique:3080c1f386c160e095fe"": 0, ""musique:c955b908340ce3b9c733"": 9}"
musique,dirichlet_a0p1,2hop__264247_90561,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,1,0|7,musique:14f9ae9ca8c9b588a06d|musique:77581f0e8e9c4ab26ed8,"{""musique:14f9ae9ca8c9b588a06d"": 0, ""musique:77581f0e8e9c4ab26ed8"": 7}"
musique,dirichlet_a0p1,2hop__822792_134827,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,1,0|5,musique:1131fe1b8babfaebaa2c|musique:3e8dae03f67fe0a53ef3,"{""musique:1131fe1b8babfaebaa2c"": 0, ""musique:3e8dae03f67fe0a53ef3"": 5}"
musique,dirichlet_a0p1,2hop__620204_80884,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,7,11|14,musique:94abaa3ba69f90d12c17|musique:a350ff2dd7bcf0e1b9f9,"{""musique:94abaa3ba69f90d12c17"": 14, ""musique:a350ff2dd7bcf0e1b9f9"": 11}"
musique,dirichlet_a0p1,4hop3__9664_38788_25582_21116,4,4,1.0,3,0,0,1,1,1.039720770836918,1,7,1|4|18,musique:2912575a5276163b2de3|musique:89c78f7ab3567c8764c7|musique:b8c22bd3bbb92f7e39fe|musique:b9232c277d604ea04e00,"{""musique:2912575a5276163b2de3"": 18, ""musique:89c78f7ab3567c8764c7"": 18, ""musique:b8c22bd3bbb92f7e39fe"": 1, ""musique:b9232c277d604ea04e00"": 4}"
musique,dirichlet_a0p1,3hop1__702611_508834_145463,3,3,1.0,2,0,1,0,1,0.6365141682928128,1,5,5|9,musique:4debb22062395c329613|musique:d95ea2103bf1c4722adc|musique:fb89287704774a69b466,"{""musique:4debb22062395c329613"": 5, ""musique:d95ea2103bf1c4722adc"": 5, ""musique:fb89287704774a69b466"": 9}"
musique,dirichlet_a0p1,3hop2__57411_19526_86234,3,3,1.0,3,0,0,1,1,1.0986122886651097,1,12,2|14|19,musique:14a89bbd1154daafb7b5|musique:1fbf99458b467f6f1b12|musique:d0a8c018c6afeec4fc9b,"{""musique:14a89bbd1154daafb7b5"": 14, ""musique:1fbf99458b467f6f1b12"": 19, ""musique:d0a8c018c6afeec4fc9b"": 2}"
musique,dirichlet_a0p1,4hop3__103802_38788_25582_21116,4,4,1.0,3,0,0,1,1,1.039720770836918,1,18,4|9|18,musique:2912575a5276163b2de3|musique:40293be1579aeb0225f2|musique:89c78f7ab3567c8764c7|musique:b9232c277d604ea04e00,"{""musique:2912575a5276163b2de3"": 18, ""musique:40293be1579aeb0225f2"": 9, ""musique:89c78f7ab3567c8764c7"": 18, ""musique:b9232c277d604ea04e00"": 4}"
musique,dirichlet_a0p1,2hop__23139_23249,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,1,18,musique:4b6140d3d9d225a7c2b5|musique:6746efb3ae4f7c01e915,"{""musique:4b6140d3d9d225a7c2b5"": 18, ""musique:6746efb3ae4f7c01e915"": 18}"
musique,dirichlet_a0p1,2hop__577138_89066,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,4,1|18,musique:05b8a70ff1c48b5322ae|musique:5f34ef7089152d6a29ae,"{""musique:05b8a70ff1c48b5322ae"": 1, ""musique:5f34ef7089152d6a29ae"": 18}"
musique,dirichlet_a0p1,2hop__37497_49870,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,18,4|18,musique:3ae51eedb2c59f24caa7|musique:ba60376b44c039396628,"{""musique:3ae51eedb2c59f24caa7"": 18, ""musique:ba60376b44c039396628"": 4}"
musique,dirichlet_a0p1,2hop__109089_474793,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,1,5,musique:ac9893d9ceffa62c6a72|musique:dc1350c9639d29048e9d,"{""musique:ac9893d9ceffa62c6a72"": 5, ""musique:dc1350c9639d29048e9d"": 5}"
musique,dirichlet_a0p1,2hop__220241_72962,2,2,1.0,2,0,1,0,1,0.6931471805579453,5,0,7|8,musique:7ba2e93d236f27998c64|musique:b68ef0a8232509fc26bc,"{""musique:7ba2e93d236f27998c64"": 8, ""musique:b68ef0a8232509fc26bc"": 7}"
musique,dirichlet_a0p1,4hop1__18393_8995_56750_44492,4,4,1.0,4,0,0,1,1,1.3862943611158907,1,3,0|2|3|8,musique:07868537c3c5ad7ea0d9|musique:3e4e947bbdd363d16159|musique:5a3deb8ae9fea5b70c27|musique:e8dc8231bcc38e4d65ad,"{""musique:07868537c3c5ad7ea0d9"": 2, ""musique:3e4e947bbdd363d16159"": 3, ""musique:5a3deb8ae9fea5b70c27"": 8, ""musique:e8dc8231bcc38e4d65ad"": 0}"
musique,dirichlet_a0p1,2hop__156536_4697,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,5,2|3,musique:158eb5965a0d60bf7670|musique:3cd21cec9aa1bbff36cf,"{""musique:158eb5965a0d60bf7670"": 3, ""musique:3cd21cec9aa1bbff36cf"": 2}"
musique,dirichlet_a0p1,2hop__788541_161223,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,14,0|7,musique:169024c6afe6f9bb8b99|musique:855b8015cad2130bc9c1,"{""musique:169024c6afe6f9bb8b99"": 0, ""musique:855b8015cad2130bc9c1"": 7}"
musique,dirichlet_a0p1,3hop1__125401_146982_4653,3,3,1.0,2,0,1,0,1,0.6365141682928128,1,11,1|8,musique:1c4c77cc1d655897ea24|musique:3c5d9af8ff4ef42e972b|musique:d8a3b81a04882157da11,"{""musique:1c4c77cc1d655897ea24"": 8, ""musique:3c5d9af8ff4ef42e972b"": 1, ""musique:d8a3b81a04882157da11"": 8}"
musique,dirichlet_a0p1,3hop1__29335_30907_68437,3,3,1.0,2,0,1,0,1,0.6365141682928128,1,10,4|7,musique:0f7ee22091e0e022db5d|musique:33ef8f62b512cc9e8f96|musique:88c5ee666dd484ffc702,"{""musique:0f7ee22091e0e022db5d"": 7, ""musique:33ef8f62b512cc9e8f96"": 7, ""musique:88c5ee666dd484ffc702"": 4}"
musique,dirichlet_a0p1,2hop__357221_32631,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,16,2|4,musique:a8845fd5d93f84deaf8c|musique:bf149987de31966d7ad5,"{""musique:a8845fd5d93f84deaf8c"": 2, ""musique:bf149987de31966d7ad5"": 4}"
musique,dirichlet_a0p1,2hop__560317_44637,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,17,0|2,musique:43737a469d46290b6f2f|musique:66f8030c27a12ed7fc1d,"{""musique:43737a469d46290b6f2f"": 0, ""musique:66f8030c27a12ed7fc1d"": 2}"
musique,dirichlet_a0p1,2hop__104870_88521,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,18,4|7,musique:d9fd6ed35c2e5850f5ed|musique:ff5c499e455bb4cbcbd0,"{""musique:d9fd6ed35c2e5850f5ed"": 7, ""musique:ff5c499e455bb4cbcbd0"": 4}"
musique,dirichlet_a0p1,2hop__145680_77801,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,9,2|14,musique:7b606fdb33117180b6c6|musique:b3ceac943c55c3d97cd3,"{""musique:7b606fdb33117180b6c6"": 2, ""musique:b3ceac943c55c3d97cd3"": 14}"
musique,dirichlet_a0p1,2hop__277930_46042,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,4,0|7,musique:52c1bd3ebf50ae5476c3|musique:e0de6f1ff80f92762f85,"{""musique:52c1bd3ebf50ae5476c3"": 0, ""musique:e0de6f1ff80f92762f85"": 7}"
musique,dirichlet_a0p1,2hop__35281_77166,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,2,7,musique:913e0866a85f1dd67b80|musique:fa2b14ac9ab718a4b14e,"{""musique:913e0866a85f1dd67b80"": 7, ""musique:fa2b14ac9ab718a4b14e"": 7}"
musique,dirichlet_a0p1,3hop1__102694_35178_826724,3,3,1.0,3,0,0,1,1,1.0986122886651097,1,5,0|1|8,musique:cfbc286179d5abdd2632|musique:e597e4a2a0979f6cebea|musique:f4541fc5bc2c1c53957a,"{""musique:cfbc286179d5abdd2632"": 8, ""musique:e597e4a2a0979f6cebea"": 0, ""musique:f4541fc5bc2c1c53957a"": 1}"
musique,dirichlet_a0p1,2hop__50951_47314,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,6,5|13,musique:2986561e3045b1a87370|musique:cfb2b1bd69adb69fd1bb,"{""musique:2986561e3045b1a87370"": 5, ""musique:cfb2b1bd69adb69fd1bb"": 13}"
musique,dirichlet_a0p1,2hop__68961_641245,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,16,11|16,musique:38a59caf28ce98cf87b4|musique:ed2906af130963d6d5b0,"{""musique:38a59caf28ce98cf87b4"": 11, ""musique:ed2906af130963d6d5b0"": 16}"
musique,dirichlet_a0p1,2hop__827495_47169,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,7,2|3,musique:7bd878e9d5f36f83bceb|musique:80cd33de819a9c6c2f02,"{""musique:7bd878e9d5f36f83bceb"": 2, ""musique:80cd33de819a9c6c2f02"": 3}"
musique,dirichlet_a0p1,2hop__44510_253211,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,6,1|9,musique:52479c6d56a558109175|musique:f8be70a9f5eee458a9f6,"{""musique:52479c6d56a558109175"": 1, ""musique:f8be70a9f5eee458a9f6"": 9}"
musique,dirichlet_a0p1,2hop__840939_47102,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,4,6|10,musique:2254dca340a937ca46f5|musique:77438dfb69fbd1559d26,"{""musique:2254dca340a937ca46f5"": 10, ""musique:77438dfb69fbd1559d26"": 6}"
musique,dirichlet_a0p1,3hop1__709382_146811_31357,3,3,1.0,3,0,0,1,1,1.0986122886651097,2,2,5|12|14,musique:65d7f1d60b2a6b19cead|musique:76f66b474080cb1dc971|musique:c02cb8f692fe36006b5d,"{""musique:65d7f1d60b2a6b19cead"": 5, ""musique:76f66b474080cb1dc971"": 12, ""musique:c02cb8f692fe36006b5d"": 14}"
musique,dirichlet_a0p1,2hop__643140_382313,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,6,2|6,musique:12c222f3666907b298fb|musique:ace8d349306a4bd97f5f,"{""musique:12c222f3666907b298fb"": 2, ""musique:ace8d349306a4bd97f5f"": 6}"
musique,dirichlet_a0p1,3hop2__128670_51280_242202,3,3,1.0,3,0,0,1,1,1.0986122886651097,1,5,1|8|9,musique:0d71880ed0d3503e0094|musique:a144c0cb1b0ddc1dd9d9|musique:d678da6116408292a9e2,"{""musique:0d71880ed0d3503e0094"": 1, ""musique:a144c0cb1b0ddc1dd9d9"": 9, ""musique:d678da6116408292a9e2"": 8}"
musique,dirichlet_a0p1,2hop__693900_63345,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,18,3|15,musique:4f3c66d17899f2e22e31|musique:f979a3178e837e9f039b,"{""musique:4f3c66d17899f2e22e31"": 3, ""musique:f979a3178e837e9f039b"": 15}"
musique,dirichlet_a0p1,2hop__33326_65517,2,2,1.0,2,0,1,0,1,0.6931471805579453,3,3,2|16,musique:6493a60251974f83ad79|musique:7875500683f8695502b4,"{""musique:6493a60251974f83ad79"": 16, ""musique:7875500683f8695502b4"": 2}"
musique,dirichlet_a0p1,2hop__83811_63489,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,6,2|6,musique:67c984d07cc7c3c3158e|musique:aecd3f011c340dc10909,"{""musique:67c984d07cc7c3c3158e"": 6, ""musique:aecd3f011c340dc10909"": 2}"
musique,dirichlet_a0p1,4hop1__709382_146811_31223_87556,4,4,1.0,4,0,0,1,1,1.3862943611158907,2,10,4|5|8|12,musique:65d7f1d60b2a6b19cead|musique:76f66b474080cb1dc971|musique:b23bfcaad07aa7cff955|musique:b681318d2306682afd0c,"{""musique:65d7f1d60b2a6b19cead"": 5, ""musique:76f66b474080cb1dc971"": 12, ""musique:b23bfcaad07aa7cff955"": 8, ""musique:b681318d2306682afd0c"": 4}"
musique,dirichlet_a0p1,2hop__118108_661666,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,19,1,musique:f979434afd5b2c6fcdb9|musique:ff3d706b3b59aa541e59,"{""musique:f979434afd5b2c6fcdb9"": 1, ""musique:ff3d706b3b59aa541e59"": 1}"
musique,dirichlet_a0p1,3hop1__106750_71250_135051,3,3,1.0,3,0,0,1,1,1.0986122886651097,1,2,8|11|13,musique:289cec308138fb0f2cae|musique:5a81d687cb944a8054f6|musique:804f06752f8661757558,"{""musique:289cec308138fb0f2cae"": 8, ""musique:5a81d687cb944a8054f6"": 13, ""musique:804f06752f8661757558"": 11}"
musique,dirichlet_a0p1,2hop__581137_10690,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,0,7|18,musique:63789cd2f68491e8afc3|musique:7f1e81549c8c8f6c83c1,"{""musique:63789cd2f68491e8afc3"": 7, ""musique:7f1e81549c8c8f6c83c1"": 18}"
musique,dirichlet_a0p1,2hop__582051_55257,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,9,8,musique:9eb521f57c9036f5f994|musique:be71a66f0f5c01673171,"{""musique:9eb521f57c9036f5f994"": 8, ""musique:be71a66f0f5c01673171"": 8}"
musique,dirichlet_a0p1,2hop__116096_409504,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,17,1,musique:040fb034aac4c54774a4|musique:2e4068dc22bb11d66b4b,"{""musique:040fb034aac4c54774a4"": 1, ""musique:2e4068dc22bb11d66b4b"": 1}"
musique,dirichlet_a0p1,4hop3__132344_32223_59173_831253,4,4,1.0,3,0,0,1,1,1.039720770836918,1,4,2|8|13,musique:1df838c05fca5e946826|musique:78cac491041fc0e3e5f1|musique:cb1919f32ee46eed6273|musique:e8e88e23db425cff5dc8,"{""musique:1df838c05fca5e946826"": 8, ""musique:78cac491041fc0e3e5f1"": 2, ""musique:cb1919f32ee46eed6273"": 8, ""musique:e8e88e23db425cff5dc8"": 13}"
musique,dirichlet_a0p1,2hop__156787_51268,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,3,2|16,musique:d125698e25c28a781322|musique:fb567ced18723bc29544,"{""musique:d125698e25c28a781322"": 2, ""musique:fb567ced18723bc29544"": 16}"
musique,dirichlet_a0p1,2hop__26937_85063,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,2,8|11,musique:3a9d8c71c509c797dd64|musique:8c89dc4d206ff56f6723,"{""musique:3a9d8c71c509c797dd64"": 8, ""musique:8c89dc4d206ff56f6723"": 11}"
musique,dirichlet_a0p1,2hop__39571_43804,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,2,0|14,musique:586b1fa871113b9d90d5|musique:9796ccf34505a0687906,"{""musique:586b1fa871113b9d90d5"": 14, ""musique:9796ccf34505a0687906"": 0}"
musique,dirichlet_a0p1,2hop__105720_62309,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,5,2|18,musique:66d4978741639d032e03|musique:9bf95812c3fdde195860,"{""musique:66d4978741639d032e03"": 2, ""musique:9bf95812c3fdde195860"": 18}"
musique,dirichlet_a0p1,3hop2__196937_130734_834843,3,3,1.0,2,0,1,0,1,0.6365141682928128,1,13,4|14,musique:0bb06a725f8b71d13125|musique:10fe401f7f34ce0bb27f|musique:ea2f830667d2d4740524,"{""musique:0bb06a725f8b71d13125"": 14, ""musique:10fe401f7f34ce0bb27f"": 14, ""musique:ea2f830667d2d4740524"": 4}"
musique,dirichlet_a0p1,2hop__71102_23235,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,18,7|18,musique:8c5f46ba963208791e79|musique:980e50743e147177db83,"{""musique:8c5f46ba963208791e79"": 18, ""musique:980e50743e147177db83"": 7}"
musique,dirichlet_a0p1,2hop__743733_86395,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,11,7|9,musique:094de6806b486947d6e7|musique:b93061ea2d6cc35ec8b9,"{""musique:094de6806b486947d6e7"": 7, ""musique:b93061ea2d6cc35ec8b9"": 9}"
musique,dirichlet_a0p1,2hop__812801_77937,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,7,9,musique:15f9240a1bb170e3f586|musique:bb98f4f46543014a671b,"{""musique:15f9240a1bb170e3f586"": 9, ""musique:bb98f4f46543014a671b"": 9}"
musique,dirichlet_a0p1,2hop__129333_65075,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,8,14|18,musique:c51e877e260278429ff8|musique:d0c6507a296232a4b8ec,"{""musique:c51e877e260278429ff8"": 18, ""musique:d0c6507a296232a4b8ec"": 14}"
musique,dirichlet_a0p1,2hop__77119_20779,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,16,5,musique:922ebff36e945ca67040|musique:be80a89260a3e199f2e6,"{""musique:922ebff36e945ca67040"": 5, ""musique:be80a89260a3e199f2e6"": 5}"
musique,dirichlet_a0p1,2hop__27742_27668,2,2,1.0,2,0,1,0,1,0.6931471805579453,2,0,8|17,musique:2f6940788d01f0d9e0f3|musique:aaad1666fed93bb96e14,"{""musique:2f6940788d01f0d9e0f3"": 8, ""musique:aaad1666fed93bb96e14"": 17}"
musique,dirichlet_a0p1,2hop__157716_87637,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,9,4|16,musique:258e561f098e3bd974fb|musique:5819671eed4d91a059fb,"{""musique:258e561f098e3bd974fb"": 16, ""musique:5819671eed4d91a059fb"": 4}"
musique,dirichlet_a0p1,2hop__186507_86295,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,7,7|9,musique:3056134bfec28616e6c7|musique:a07a4b26abc00926eaa0,"{""musique:3056134bfec28616e6c7"": 7, ""musique:a07a4b26abc00926eaa0"": 9}"
musique,dirichlet_a0p1,2hop__69727_159941,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,8,8,musique:1afcdd8ba8b1eaf9a405|musique:ce9f66d7c81068beb9e2,"{""musique:1afcdd8ba8b1eaf9a405"": 8, ""musique:ce9f66d7c81068beb9e2"": 8}"
musique,dirichlet_a0p1,2hop__564938_126711,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,15,11|16,musique:d3ae848b1028ad8275a7|musique:ffe0450235610cfe86f5,"{""musique:d3ae848b1028ad8275a7"": 11, ""musique:ffe0450235610cfe86f5"": 16}"
musique,dirichlet_a0p1,2hop__100840_70487,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,8,9|10,musique:0d9fdd39d56a53fda30d|musique:6da43f8ceabd3ad85a5c,"{""musique:0d9fdd39d56a53fda30d"": 9, ""musique:6da43f8ceabd3ad85a5c"": 10}"
musique,dirichlet_a0p1,2hop__408254_77980,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,9,8|9,musique:43b9fbb1e8748fbcd6c9|musique:8116c0c52e64490d828a,"{""musique:43b9fbb1e8748fbcd6c9"": 9, ""musique:8116c0c52e64490d828a"": 8}"
musique,dirichlet_a0p1,3hop1__94551_65225_27383,3,3,1.0,2,0,1,0,1,0.6365141682928128,1,16,1|8,musique:21f19a979692161b6985|musique:397d93186c7485d7eede|musique:dbec4b25a3225d202454,"{""musique:21f19a979692161b6985"": 1, ""musique:397d93186c7485d7eede"": 1, ""musique:dbec4b25a3225d202454"": 8}"
musique,dirichlet_a0p1,2hop__765992_62671,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,8,10|13,musique:0ee3b92b490558449bf8|musique:57af8f8986dacbf49386,"{""musique:0ee3b92b490558449bf8"": 10, ""musique:57af8f8986dacbf49386"": 13}"
musique,dirichlet_a0p1,2hop__51654_82045,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,4,2|14,musique:ae6c58e0190b27cb8994|musique:afca3aece45764d9caa7,"{""musique:ae6c58e0190b27cb8994"": 2, ""musique:afca3aece45764d9caa7"": 14}"
musique,dirichlet_a0p1,2hop__459578_83815,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,0,4|5,musique:c5c91c7227b8d4f8f626|musique:ebea4b951345a0ecf192,"{""musique:c5c91c7227b8d4f8f626"": 4, ""musique:ebea4b951345a0ecf192"": 5}"
musique,dirichlet_a0p1,2hop__345849_297038,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,7,2|7,musique:5418d4063f46db52a93c|musique:fa07044d930a21344912,"{""musique:5418d4063f46db52a93c"": 2, ""musique:fa07044d930a21344912"": 7}"
musique,dirichlet_a0p1,2hop__487006_751489,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,11,8|11,musique:43055c3b2b59aa465afe|musique:dd2733909bc2b0afdc6b,"{""musique:43055c3b2b59aa465afe"": 11, ""musique:dd2733909bc2b0afdc6b"": 8}"
musique,dirichlet_a0p1,2hop__66459_52453,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,5,2|11,musique:57a30dc72eeb5c1649fd|musique:9c1b99bc5ed5d417a394,"{""musique:57a30dc72eeb5c1649fd"": 11, ""musique:9c1b99bc5ed5d417a394"": 2}"
